,iyear,imonth,iday,country_txt,index,country,region,latitude,longitude,nperps,guncertain1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propvalue,ransompaidus,no_of_events,date
107,2010,10,8,Georgia,8700,74,7,43.100215000000006,40.63256,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0.0,1,2010-10-08
108,2010,11,28,Georgia,17857,148,14,83.419962,89.585996,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,2,2010-11-28
109,2011,2,23,Georgia,9262,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2011-02-23
110,2011,9,21,Georgia,10152,74,7,43.00732,40.989151,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2011-09-21
111,2011,12,6,Georgia,10714,74,7,42.224159,43.9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2011-12-06
112,2012,2,13,Georgia,11263,74,7,41.709967999999996,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2012-02-13
113,2012,2,22,Georgia,11298,74,7,43.000001,41.010325,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2012-02-22
114,2012,5,4,Georgia,11929,74,7,42.502129,41.86095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2012-05-04
115,2013,2,18,Georgia,14287,74,7,41.927551,44.411910999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2013-02-18
116,2013,9,9,Georgia,16697,74,7,42.973782,41.44218,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2013-09-09
117,2014,2,16,Georgia,19297,74,7,42.346365000000006,44.049253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-02-16
118,2014,3,30,Georgia,20224,74,7,41.715299,44.782515000000004,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2014-03-30
119,2015,4,20,Georgia,27191,74,7,41.716715,44.783361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-04-20
120,2016,2,26,Georgia,32144,74,7,41.71706,44.783021999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2016-02-26
121,2016,10,2,Georgia,35524,74,7,41.985414,44.108411,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1,2016-10-02
122,2016,10,4,Georgia,35562,74,7,41.716667,44.783333,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,1,2016-10-04
123,2016,10,17,Georgia,35749,74,7,43.001525,41.023415,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,2016-10-17
124,2017,10,19,Georgia,40343,74,7,41.446525,44.172998,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,0.0,0.0,1,2017-10-19
125,2018,2,22,Georgia,41465,74,7,42.080583000000004,43.937171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2018-02-22
