,iyear,imonth,iday,country_txt,index,country,region,latitude,longitude,nperps,guncertain1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propvalue,ransompaidus,no_of_events,date
322,2015,3,12,Ukraine,133190,1070,45,236.64770499999997,182.56704000000002,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,5,2015-03-12
323,2015,3,15,Ukraine,186669,1498,63,291.46430699999996,230.741445,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,2015-03-15
324,2015,3,16,Ukraine,133410,1070,45,237.418612,188.78083400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,2015-03-16
325,2015,3,17,Ukraine,53395,428,18,48.70685,38.606509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2015-03-17
326,2015,3,18,Ukraine,80127,642,27,145.951359,116.80987799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,2015-03-18
327,2015,3,19,Ukraine,133615,1070,45,243.617093,194.85001799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,5,2015-03-19
328,2015,3,20,Ukraine,106960,856,36,192.810903,151.44729500000003,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,4,2015-03-20
329,2015,3,21,Ukraine,53489,428,18,95.991271,75.456381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2015-03-21
330,2015,3,22,Ukraine,187379,1498,63,335.668719,258.605538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,7,2015-03-22
331,2015,3,23,Ukraine,80376,642,27,144.710299,114.72145800000001,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,3,2015-03-23
332,2015,3,24,Ukraine,134100,1070,45,242.41817999999998,194.588689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5,2015-03-24
333,2015,3,25,Ukraine,53663,428,18,95.69631100000001,75.817654,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,1,0.0,0.0,2,2015-03-25
334,2015,3,30,Ukraine,53765,428,18,97.03183999999999,74.057598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2015-03-30
335,2015,3,31,Ukraine,80677,642,27,146.543892,109.033139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,2015-03-31
336,2015,4,2,Ukraine,53839,428,18,100.886462,61.054435999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2015-04-02
337,2015,4,4,Ukraine,26950,214,9,48.145278000000005,37.745,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2015-04-04
338,2015,4,5,Ukraine,26969,214,9,47.098056,37.810278000000004,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2015-04-05
339,2015,4,7,Ukraine,53975,428,18,99.988122,72.461722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2015-04-07
340,2015,4,10,Ukraine,216220,1712,72,383.91441999999995,303.359823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62,0.0,0.0,8,2015-04-10
341,2015,4,13,Ukraine,54212,428,18,98.84358399999999,68.36057600000001,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,2,2015-04-13
342,2015,4,15,Ukraine,27113,214,9,50.443231,30.527217999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-04-15
343,2015,4,16,Ukraine,54268,428,18,99.195998,69.31464199999999,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2015-04-16
344,2015,4,18,Ukraine,108655,856,36,192.946693,153.25820399999998,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,-18,0.0,0.0,4,2015-04-18
345,2015,4,20,Ukraine,54398,428,18,97.58682999999999,79.07905099999999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,2,2015-04-20
346,2015,4,21,Ukraine,353723,2782,117,629.5846200000001,491.46445900000003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-61,0.0,0.0,13,2015-04-21
347,2015,4,22,Ukraine,81702,642,27,147.168321,106.37978100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,0.0,0.0,3,2015-04-22
348,2015,4,23,Ukraine,54483,428,18,94.925918,75.463097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8,0.0,0.0,2,2015-04-23
349,2015,4,24,Ukraine,54577,428,18,96.087564,75.24903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2015-04-24
350,2015,4,25,Ukraine,27313,214,9,47.098056,37.810278000000004,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2015-04-25
351,2015,4,26,Ukraine,246060,1926,81,432.586111,340.046666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81,0.0,0.0,9,2015-04-26
352,2015,4,27,Ukraine,136822,1070,45,240.93332300000003,191.167011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36,0.0,0.0,5,2015-04-27
353,2015,4,28,Ukraine,219084,1712,72,376.32647399999996,293.45396200000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-42,0.0,0.0,8,2015-04-28
354,2015,4,29,Ukraine,219228,1712,72,385.003941,307.73479100000003,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-34,0.0,0.0,8,2015-04-29
355,2015,5,2,Ukraine,54883,428,18,95.04023000000001,75.314462,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,2,2015-05-02
356,2015,5,3,Ukraine,247185,1926,81,423.8825039999999,340.292502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81,0.0,0.0,9,2015-05-03
357,2015,5,5,Ukraine,82548,642,27,145.064797,114.259378,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,3,2015-05-05
358,2015,5,6,Ukraine,27543,214,9,48.664993,39.471829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2015-05-06
359,2015,5,11,Ukraine,27625,214,9,48.7333,39.2333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2015-05-11
360,2015,5,12,Ukraine,27643,214,9,46.482896000000004,30.725419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-05-12
361,2015,5,13,Ukraine,55327,428,18,92.985364,61.40793000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2015-05-13
362,2015,5,16,Ukraine,27703,214,9,48.693013,38.514540000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2015-05-16
363,2015,5,17,Ukraine,55443,428,18,97.06801300000001,76.60042800000001,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,-8,0.0,0.0,2,2015-05-17
364,2015,5,19,Ukraine,111034,856,36,191.830369,152.46552100000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-27,0.0,0.0,4,2015-05-19
365,2015,5,21,Ukraine,83361,642,27,144.816989,113.393241,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-17,0.0,0.0,3,2015-05-21
366,2015,5,22,Ukraine,55619,428,18,95.109331,75.342409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2015-05-22
367,2015,5,23,Ukraine,55649,428,18,96.606351,76.52394899999999,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2015-05-23
368,2015,5,24,Ukraine,83550,642,27,141.61631599999998,113.36662100000001,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-27,0.0,0.0,3,2015-05-24
369,2015,5,26,Ukraine,83665,642,27,144.78166199999998,113.763771,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,2,0.0,0.0,3,2015-05-26
370,2015,5,27,Ukraine,27889,214,9,48.633333,38.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-05-27
371,2015,5,28,Ukraine,55825,428,18,100.91594799999999,61.04557,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8,0.0,0.0,2,2015-05-28
372,2015,5,29,Ukraine,195503,1498,63,337.10404500000004,265.952329,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,-53,0.0,0.0,7,2015-05-29
373,2015,5,31,Ukraine,55961,428,18,95.040342,75.31430800000001,15.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,-9,0.0,0.0,2,2015-05-31
374,2015,6,1,Ukraine,55995,428,18,95.790985,76.337081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,2,2015-06-01
375,2015,6,2,Ukraine,28003,214,9,47.128001,37.754478000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2015-06-02
376,2015,6,3,Ukraine,112106,856,36,192.778573,151.255485,0.0,1.0,87.0,0.0,80.0,140.0,0.0,101.0,-26,0.0,0.0,4,2015-06-03
377,2015,6,4,Ukraine,28052,214,9,46.594555,30.484628999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-06-04
378,2015,6,5,Ukraine,28066,214,9,48.829771,38.363503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2015-06-05
379,2015,6,6,Ukraine,28088,214,9,48.630994,38.372359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2015-06-06
380,2015,6,7,Ukraine,28104,214,9,47.05461,37.573777,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,0.0,0.0,1,2015-06-07
381,2015,6,8,Ukraine,28135,214,9,48.007989,37.510103,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-06-08
382,2015,6,10,Ukraine,56335,428,18,97.020603,76.72484600000001,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,-18,0.0,0.0,2,2015-06-10
383,2015,6,12,Ukraine,84608,642,27,144.677111,113.49425900000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-17,0.0,0.0,3,2015-06-12
384,2015,6,13,Ukraine,56455,428,18,95.88457199999999,75.00806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2015-06-13
385,2015,6,14,Ukraine,56485,428,18,95.963111,75.249923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-18,0.0,0.0,2,2015-06-14
386,2015,6,15,Ukraine,28273,214,9,48.010486,37.803602000000005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-06-15
387,2015,6,16,Ukraine,56602,428,18,94.65129999999999,70.419956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,2,2015-06-16
388,2015,6,18,Ukraine,28338,214,9,47.942007000000004,37.504089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2015-06-18
389,2015,6,22,Ukraine,56793,428,18,100.937905,61.150380000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2015-06-22
390,2015,6,23,Ukraine,85254,642,27,144.54147799999998,113.17016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,0.0,0.0,3,2015-06-23
391,2015,6,25,Ukraine,85360,642,27,146.327759,100.815967,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,-8,0.0,0.0,3,2015-06-25
392,2015,6,26,Ukraine,85419,642,27,146.409815,103.231311,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0.0,3,2015-06-26
393,2015,6,28,Ukraine,28508,214,9,50.369355,33.986655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-06-28
394,2015,7,1,Ukraine,85656,642,27,148.315947,109.92365800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,3,2015-07-01
395,2015,7,2,Ukraine,28566,214,9,46.480451,30.733959999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-07-02
396,2015,7,3,Ukraine,28593,214,9,50.052951,30.766713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-07-03
397,2015,7,4,Ukraine,57196,428,18,99.623255,73.487406,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,-8,0.0,0.0,2,2015-07-04
398,2015,7,5,Ukraine,28633,214,9,46.482526,30.723309000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-07-05
399,2015,7,11,Ukraine,28740,214,9,48.441418,22.720776,20.0,0.0,7.0,0.0,5.0,14.0,0.0,5.0,1,0.0,0.0,1,2015-07-11
400,2015,7,12,Ukraine,28753,214,9,48.166605,37.703034,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0.0,1,2015-07-12
401,2015,7,13,Ukraine,28770,214,9,48.74742,39.263987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-07-13
402,2015,7,14,Ukraine,86371,642,27,148.296907,87.553454,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,-7,0.0,0.0,3,2015-07-14
403,2015,7,15,Ukraine,86389,642,27,146.73414400000001,112.483669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,2015-07-15
404,2015,7,18,Ukraine,57655,428,18,96.136924,75.528289,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,-18,0.0,0.0,2,2015-07-18
405,2015,7,19,Ukraine,28833,214,9,48.659546999999996,39.48214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2015-07-19
406,2015,7,20,Ukraine,28849,214,9,46.473007,30.738764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2015-07-20
407,2015,7,24,Ukraine,28908,214,9,48.672672999999996,25.496076000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-07-24
408,2015,7,26,Ukraine,28936,214,9,48.09698,37.723386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-07-26
409,2015,7,27,Ukraine,173689,1284,54,293.273506,185.794344,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4,0.0,0.0,6,2015-07-27
410,2015,8,2,Ukraine,29017,214,9,48.659121,39.473865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-08-02
411,2015,8,3,Ukraine,87087,642,27,145.567637,100.666226,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-7,0.0,0.0,3,2015-08-03
412,2015,8,9,Ukraine,58254,428,18,96.318986,75.837844,0.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,-8,0.0,0.0,2,2015-08-09
413,2015,8,10,Ukraine,29151,214,9,47.539638000000004,37.776423,200.0,0.0,143.0,0.0,136.0,30.0,0.0,0.0,-9,0.0,0.0,1,2015-08-10
414,2015,8,11,Ukraine,145845,1070,45,238.536297,188.66132699999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-35,0.0,0.0,5,2015-08-11
415,2015,8,12,Ukraine,29186,214,9,49.795214,37.008492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-08-12
416,2015,8,16,Ukraine,58514,428,18,94.30055300000001,75.44380100000001,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2,0.0,0.0,2,2015-08-16
417,2015,8,18,Ukraine,29281,214,9,48.746266,38.811021000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0.0,1,2015-08-18
418,2015,8,20,Ukraine,29308,214,9,48.722668,38.56196,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-08-20
419,2015,8,22,Ukraine,29337,214,9,46.962912,31.994669000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-08-22
420,2015,8,23,Ukraine,29360,214,9,48.692948,38.515118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2015-08-23
421,2015,8,24,Ukraine,29376,214,9,48.146117,37.748416999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-08-24
422,2015,8,25,Ukraine,58802,428,18,94.56532200000001,75.614783,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,-18,0.0,0.0,2,2015-08-25
423,2015,8,26,Ukraine,353070,2568,108,569.243236,453.13945499999994,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-108,0.0,0.0,12,2015-08-26
424,2015,8,27,Ukraine,235548,1712,72,387.322487,295.47442199999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-52,0.0,0.0,8,2015-08-27
425,2015,8,28,Ukraine,29463,214,9,50.746932,25.325382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-08-28
426,2015,8,31,Ukraine,59020,428,18,97.30045899999999,65.897285,1.0,0.0,3.0,0.0,0.0,140.0,0.0,0.0,-9,0.0,0.0,2,2015-08-31
427,2015,9,1,Ukraine,29536,214,9,48.548970000000004,39.494034,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,-9,0.0,0.0,1,2015-09-01
428,2015,9,4,Ukraine,118222,856,36,195.747085,141.864258,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0.0,4,2015-09-04
429,2015,9,9,Ukraine,29646,214,9,47.708886,37.574548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2015-09-09
430,2015,9,10,Ukraine,29663,214,9,46.482526,30.723309999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-09-10
431,2015,9,12,Ukraine,89097,642,27,145.115272,115.43200999999999,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27,0.0,0.0,3,2015-09-12
432,2015,9,13,Ukraine,59706,428,18,98.78105500000001,68.476933,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,2,2015-09-13
433,2015,9,16,Ukraine,29749,214,9,48.46533,38.274101,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2015-09-16
434,2015,9,24,Ukraine,29869,214,9,48.01597,38.653473999999996,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,1,2015-09-24
435,2015,9,27,Ukraine,29901,214,9,46.486467,30.720829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-09-27
436,2015,9,30,Ukraine,29942,214,9,46.635419,32.616873999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-09-30
437,2015,10,6,Ukraine,60042,428,18,95.688049,72.191766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,2,2015-10-06
438,2015,10,7,Ukraine,60067,428,18,96.46968600000001,67.274434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,2,2015-10-07
439,2015,10,8,Ukraine,30065,214,9,47.172181,37.816962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-10-08
440,2015,10,9,Ukraine,30067,214,9,46.481897,30.726051000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2015-10-09
441,2015,10,10,Ukraine,60161,428,18,95.663009,75.249724,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0,0.0,0.0,2,2015-10-10
442,2015,10,12,Ukraine,30107,214,9,46.484583,30.7326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2015-10-12
443,2015,10,13,Ukraine,30145,214,9,48.136596000000004,37.749133,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1,2015-10-13
444,2015,10,14,Ukraine,30146,214,9,48.855146000000005,39.845213,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1,0.0,0.0,1,2015-10-14
445,2015,10,15,Ukraine,60317,428,18,97.215025,78.798182,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,2,2015-10-15
446,2015,10,17,Ukraine,30192,214,9,48.732657,38.495810999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2015-10-17
447,2015,10,19,Ukraine,120882,856,36,186.732947,144.10010599999998,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,4,2015-10-19
448,2015,10,21,Ukraine,30248,214,9,47.942285999999996,37.50403,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2015-10-21
449,2015,10,25,Ukraine,30300,214,9,48.906971,38.42217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-10-25
450,2015,10,26,Ukraine,60629,428,18,96.61860999999999,75.691641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2015-10-26
451,2015,10,29,Ukraine,91116,642,27,147.854734,101.81395900000001,1.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,-8,0.0,0.0,3,2015-10-29
452,2015,10,30,Ukraine,30388,214,9,48.064335,37.674133000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2015-10-30
453,2015,11,1,Ukraine,30412,214,9,48.906614000000005,38.443360999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-11-01
454,2015,11,2,Ukraine,121682,856,36,194.723962,143.616873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,2015-11-02
455,2015,11,3,Ukraine,30431,214,9,48.756961,38.961686,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,1,2015-11-03
456,2015,11,4,Ukraine,30446,214,9,48.53049,25.04125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-11-04
457,2015,11,7,Ukraine,30488,214,9,48.396253,37.973327000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2015-11-07
458,2015,11,13,Ukraine,30589,214,9,47.942285999999996,37.50403,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-11-13
459,2015,11,14,Ukraine,30606,214,9,48.145173,37.745013,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,1,2015-11-14
460,2015,11,16,Ukraine,61261,428,18,96.062894,74.879495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2015-11-16
461,2015,11,20,Ukraine,61373,428,18,92.532455,68.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2015-11-20
462,2015,11,21,Ukraine,61405,428,18,95.100134,67.66305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2015-11-21
463,2015,11,22,Ukraine,30718,214,9,51.287518,27.201866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-11-22
464,2015,11,23,Ukraine,153705,1070,45,240.265905,187.373322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,2015-11-23
465,2015,11,24,Ukraine,30762,214,9,48.842588,39.462621999999996,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1,2015-11-24
466,2015,12,3,Ukraine,30863,214,9,47.205195,37.751846,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,0.0,0.0,1,2015-12-03
467,2015,12,4,Ukraine,30881,214,9,48.395851,37.974542,100.0,0.0,20.0,0.0,20.0,30.0,0.0,30.0,0,0.0,0.0,1,2015-12-04
468,2015,12,7,Ukraine,30909,214,9,50.553333,30.213517,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,1,2015-12-07
469,2015,12,9,Ukraine,30929,214,9,48.096121999999994,37.722799,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,-9,0.0,0.0,1,2015-12-09
470,2015,12,10,Ukraine,185637,1284,54,288.96736699999997,226.38045100000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,2015-12-10
471,2015,12,15,Ukraine,30994,214,9,48.464717,35.046183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2015-12-15
472,2015,12,21,Ukraine,31107,214,9,48.015883,37.80285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-12-21
473,2015,12,26,Ukraine,31175,214,9,48.418005,38.031116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-12-26
474,2015,12,31,Ukraine,31247,214,9,47.008843,34.555968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-12-31
475,2016,1,7,Ukraine,31336,214,9,48.3071,38.029633000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2016-01-07
476,2016,1,16,Ukraine,31514,214,9,47.942285999999996,37.50403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2016-01-16
477,2016,1,27,Ukraine,31657,214,9,48.01582,37.802892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2016-01-27
478,2016,1,28,Ukraine,31660,214,9,48.01582,37.802892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2016-01-28
479,2016,1,29,Ukraine,31677,214,9,48.01582,37.802892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2016-01-29
480,2016,2,7,Ukraine,31855,214,9,46.689155,32.650917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2016-02-07
481,2016,2,10,Ukraine,31890,214,9,47.942581,37.504053000000006,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2016-02-10
482,2016,2,15,Ukraine,31960,214,9,48.670843,39.46246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2016-02-15
483,2016,2,16,Ukraine,31980,214,9,48.122142,37.876594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2016-02-16
