,iyear,imonth,iday,country_txt,index,country,region,latitude,longitude,nperps,guncertain1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propvalue,ransompaidus,no_of_events,date
135,2004,1,16,Iraq,438,95,10,33.303566000000004,44.371773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2004-01-16
136,2004,1,18,Iraq,881,190,20,67.925087,88.04015,3.0,0.0,27.0,2.0,2.0,101.0,0.0,1.0,1,0.0,0.0,2,2004-01-18
137,2004,1,22,Iraq,442,95,10,33.303566000000004,44.371773,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2004-01-22
138,2004,1,24,Iraq,443,95,10,34.208416,43.890713,0.0,0.0,4.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1,2004-01-24
139,2004,1,26,Iraq,445,95,10,32.604393,44.007145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2004-01-26
140,2004,1,28,Iraq,448,95,10,33.303566000000004,44.371773,1.0,0.0,3.0,0.0,1.0,15.0,0.0,0.0,1,0.0,0.0,1,2004-01-28
141,2004,1,30,Iraq,449,95,10,33.303566000000004,44.371773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2004-01-30
142,2004,1,31,Iraq,1806,380,40,140.412868,176.22074100000003,1.0,0.0,18.0,3.0,1.0,60.0,0.0,0.0,1,0.0,0.0,4,2004-01-31
143,2004,2,1,Iraq,909,190,20,72.385178,88.00924599999999,2.0,0.0,100.0,0.0,2.0,267.0,0.0,0.0,2,0.0,0.0,2,2004-02-01
144,2004,2,10,Iraq,456,95,10,32.887157,44.341637,1.0,1.0,71.0,0.0,1.0,150.0,0.0,0.0,-9,0.0,0.0,1,2004-02-10
145,2004,2,11,Iraq,457,95,10,33.303566000000004,44.371773,1.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,2004-02-11
146,2004,2,15,Iraq,458,95,10,33.303566000000004,44.371773,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0,0.0,0.0,1,2004-02-15
147,2004,2,16,Iraq,1842,380,40,136.727195,175.81624599999998,0.0,0.0,5.0,3.0,0.0,9.0,6.0,0.0,0,0.0,0.0,4,2004-02-16
148,2004,2,17,Iraq,927,190,20,62.600426,90.55418399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2004-02-17
149,2004,2,18,Iraq,931,190,20,65.77280400000001,88.78841,2.0,2.0,13.0,0.0,3.0,100.0,0.0,0.0,2,0.0,0.0,2,2004-02-18
150,2004,2,22,Iraq,468,95,10,33.303566000000004,44.371773,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2004-02-22
151,2004,2,23,Iraq,469,95,10,35.45211,44.375465000000005,1.0,0.0,10.0,0.0,1.0,52.0,0.0,0.0,1,0.0,0.0,1,2004-02-23
152,2004,3,2,Iraq,941,190,20,65.907959,88.378918,4.0,2.0,168.0,0.0,4.0,400.0,0.0,0.0,-18,0.0,0.0,2,2004-03-02
153,2004,3,9,Iraq,474,95,10,36.354145,43.143570000000004,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-9,0.0,0.0,1,2004-03-09
154,2004,3,17,Iraq,475,95,10,33.303566000000004,44.371773,0.0,1.0,28.0,0.0,0.0,45.0,0.0,0.0,1,0.0,0.0,1,2004-03-17
155,2004,3,30,Iraq,477,95,10,32.469238,44.416637,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,-9,0.0,0.0,1,2004-03-30
156,2004,3,31,Iraq,957,190,20,66.73159,87.37183,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2004-03-31
157,2004,4,4,Iraq,962,190,20,64.347937,90.633225,0.0,0.0,8.0,0.0,0.0,60.0,0.0,0.0,1,0.0,0.0,2,2004-04-04
158,2004,4,5,Iraq,483,95,10,31.044371,46.261452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2004-04-05
159,2004,4,7,Iraq,969,190,20,64.001192,88.661636,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,2,2004-04-07
160,2004,4,8,Iraq,486,95,10,33.303566000000004,44.371773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2004-04-08
161,2004,4,9,Iraq,975,190,20,66.771469,88.19564100000001,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2,2004-04-09
162,2004,4,10,Iraq,1002,190,20,66.60713200000001,88.743546,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2004-04-10
163,2004,4,11,Iraq,912,190,20,66.60713200000001,88.743546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2,2004-04-11
